year,unitid,inst_name,address,state_abbr,zip,phone_number,city,county_name,offering_highest_level,region,inst_control,institution_level,sector,fips,chief_admin_name,chief_admin_title,hbcu,primarily_postsecondary,hospital,medical_degree,tribal_college,ein,urban_centric_locale,opeid,offering_highest_degree,currently_active_ipeds,date_closed,duns,title_iv_indicator,offering_undergrad,offering_grad,inst_status,newid,year_deleted,url_school,degree_granting,open_public,postsec_public_active,postsec_public_active_title_iv,inst_system_flag,inst_system_name,reporting_method,inst_category,land_grant,inst_size,inst_alias,url_fin_aid,url_application,cbsa,cbsa_type,csa,necta,comparison_group,longitude,latitude,county_fips,congress_district_id,cc_basic_2010,cc_instruc_undergrad_2010,cc_instruc_grad_2010,cc_undergrad_2010,cc_enroll_2010,cc_size_setting_2010,cc_basic_2000,url_netprice,comparison_group_custom,url_veterans,url_athletes,cc_basic_2015,cc_instruc_undergrad_2015,cc_instruc_grad_2015,cc_undergrad_2015,cc_enroll_2015,cc_basic_2018,cc_instruc_undergrad_2018,cc_instruc_grad_2018,cc_undergrad_2018,cc_enroll_2018,cc_size_setting_2018,cc_basic_2021,cc_instruc_undergrad_2021,cc_instruc_grad_2021,cc_undergrad_2021,cc_enroll_2021,cc_size_setting_2021,cc_size_setting_2015,url_disability_services,ueis
2022,101602,Lurleen B Wallace Community College,1000 Dannelly Blvd.,AL,36420-1224,3342226591,Andalusia,Covington County,3,5,1,2,4,1,Brock Kelley,President,0,1,-2,0,0,630576487,41,00898800,40,1,-2,,1,1,0,1,-2,-2,https://www.lbwcc.edu/,1,1,1,1,1,Alabama Community College System,1,4,0,2,"Lurleen B. Wallace Community College, LBW Community College, LBWCC",https://www.lbwcc.edu/future-students/financial-aid,https://lbwallace.force.com/apply/TX_SiteLogin?startURL=%2Fapply%2FTargetX_Portal__PB,-2,-2,-2,,73,-86.452262,31.322947,1039,102,1,-1,-1,-1,-1,-1,40,https://www.lbwcc.edu/future-students/financial-aid/net-price-calculator,1,www.lbwcc.edu/future-students/financial-aid/veteran-affairs,www.lbwcc.edu/footer-links/consumer-information,7,-1,-1,-1,-1,5,-1,-1,-1,-1,-1,5,2,0,2,1,2,-1,www.lbwcc.edu/current-students/disability-accommodations,NHKJF3AVCA36
2022,101648,Marion Military Institute,1101 Washington St,AL,36756-3207,8006641842,Marion,Perry County,3,5,1,2,4,1,Col David J. Mollahan,President,0,1,-2,0,0,630288853,43,00102600,40,1,-2,,1,1,0,1,-2,-2,www.marionmilitary.edu/,1,1,1,1,1,Alabama Community College System,1,4,0,1, ,marionmilitary.edu/admissions/financial-aid/,marionmilitary.force.com/apply/TX_SiteLogin?startURL=%2Fapply%2FTargetX_Portal__PB,-2,-2,-2,,61,-87.322041,32.623734,1105,107,1,-1,-1,-1,-1,-1,40,marionmilitary.edu/calculator/,0,https://marionmilitary.edu/veterans-benefits/,marionmilitary.edu/about-mmi/consumer-info/,1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,1,1,0,4,1,1,-1,marionmilitary.edu/request-for-accomodations/,N9B8NCG34C13
2022,101675,Miles College,5500 Myron Massey Blvd,AL,35064-2621,20592910001645,Fairfield,Jefferson County,5,5,2,4,2,1,Bobbie Knight,President,1,1,0,0,0,630400608,21,00102800,30,1,-2,,1,1,0,1,-2,-2,www.miles.edu/,1,1,1,1,0,-2,1,2,0,2, ,https://www.miles.edu/office-financial-aid,https://myexperience.miles.edu/register.asp,13820,1,142,,136,-86.908751,33.482442,1073,107,22,-1,-1,-1,-1,-1,32,https://miles.studentaidcalculator.com/survey.aspx,1,www.miles.edu/office-financial-aid#chapter=chapter-5226-Student-Financial-Assistance-Programs-Veterans-Affairs-and-More,milesgoldenbears.com/documents/2022/8/27/institutionreport-1.pdf,22,-1,-1,-1,-1,22,-1,-1,-1,-1,-1,22,15,0,10,2,11,-1,https://www.miles.edu/office-disability-services#chapter=chapter-5696-Contact-Us,MNKCCLJFC3L7
2022,101693,University of Mobile,5735 College Parkway,AL,36613-2842,2516755990,Mobile,Mobile County,9,5,2,4,2,1,Dr. Lonnie Burnett,President,0,1,0,0,0,630417508,41,00102900,12,1,-2,,1,1,1,1,-2,-2,www.umobile.edu/,1,1,1,1,0,-2,1,2,0,2,University of Mobile,https://umobile.edu/financial-aid/,umobile.edu/apply/,33660,1,380,,124,-88.128934,30.793247,1097,101,22,-1,-1,-1,-1,-1,21,umobile.edu/financial-aid/cost-calculator/,1,umobile.edu/veterans-affairs/,https://umobile.edu/studentachievement,22,-1,-1,-1,-1,22,-1,-1,-1,-1,-1,20,13,8,13,4,11,-1,catalog.umobile.edu/content.php?catoid=10&navoid=726#Americans_with_Disabilities_Act, 
2022,101709,University of Montevallo,Station 6001,AL,35115-6000,2056656155,Montevallo,Shelby County,8,5,1,4,1,1,John W. Stewart III,President,0,1,0,0,0,636000720,21,00100400,20,1,-2,,1,1,1,1,-2,-2,www.montevallo.edu/,1,1,1,1,0,-2,1,2,0,2, ,https://www.montevallo.edu/admissions-aid/,https://www.montevallo.edu/admissions/,13820,1,142,,116,-86.865099,33.10625,1117,106,19,-1,-1,-1,-1,-1,21,https://www.montevallo.edu/NetPriceCalculator/,0,www.montevallo.edu/about-um/administration/enrollment-and-student-affairs/veterans-affairs/,https://montevallofalcons.com/sports/2016/9/20/compliance.aspx,19,-1,-1,-1,-1,19,-1,-1,-1,-1,-1,19,13,6,11,3,11,-1,https://www.montevallo.edu/campus-life/student-services/disability-support-services/,EK1MGM1G5M25
2022,101736,Northwest-Shoals Community College,800 George Wallace Blvd,AL,35661,2563315200,Muscle Shoals,Colbert County,3,5,1,2,4,1,Jeff Goodwin,President,0,1,-2,0,0,630513822,13,00569700,40,1,-2,,1,1,0,1,-2,-2,https://www.nwscc.edu/,1,1,1,1,1,Alabama Community College System,1,4,0,2, ,https://www.nwscc.edu/about-nw-scc/college-departments/student-services/financial-aid,www.nwscc.edu/about-nw-scc/college-departments/student-services/admissions/apply-online,22520,1,-2,,81,-87.678089,34.739788,1033,104,2,-1,-1,-1,-1,-1,40,nwscc.edu/admissions/tuition-fees/,0, , ,7,-1,-1,-1,-1,5,-1,-1,-1,-1,-1,8,3,0,1,1,2,-1,www.nwscc.edu/about-nw-scc/policies/disability/, 
2022,101879,University of North Alabama,One Harrison Plaza,AL,35632-0001,2567654100,Florence,Lauderdale County,9,5,1,4,1,1,Kenneth D. Kitts,President,0,1,0,0,0,636000893,13,00101600,12,1,-2,,1,1,1,1,-2,-2,www.una.edu/,1,1,1,1,0,-2,1,2,0,3,UNA,www.una.edu/financial-aid/index.html,https://www.applyweb.com/aw?una,22520,1,-2,,106,-87.680407,34.80731,1077,105,18,-1,-1,-1,-1,-1,21,studentnpc.collegeboard.org/,1,www.una.edu/veterans/gi-bill-information.html,https://www.una.edu/research/Live Documents/Old Documents/Final report GRS 2017.pdf,18,-1,-1,-1,-1,18,-1,-1,-1,-1,-1,18,16,7,11,4,13,-1,www.una.edu/disability-support/,MEMJEJHP6KZ6
2022,101897,Northeast Alabama Community College,138  Highway 35,AL,35986,25663844182201,Rainsville,Jackson County,3,5,1,2,4,1,J. David Campbell,President,0,1,-2,0,0,630504999,42,00103100,40,1,-2,,1,1,0,1,-2,-2,https://www.nacc.edu/,1,1,1,1,1,Alabama Community College System,1,4,0,2,"Northeast, NACC, Northeast Alabama State Junior College, Northeast Alabama State Community College",https://www.nacc.edu/admission-financial-aid/financial-aid,https://northeastalabama.force.com/apply/TX_SiteLogin?startURL=%2Fapply%2FTargetX_Portal__PB,42460,2,497,,72,-85.911664,34.545471,1071,105,2,-1,-1,-1,-1,-1,40,https://www.nacc.edu/Content/Uploads/NACC/files/Financial Aid/net-price-calc/npcalc.html,0,https://www.nacc.edu/admission-financial-aid/financial-aid/veterans-benefits,https://www.nacc.edu/admission-financial-aid/financial-aid/consumer-information,7,-1,-1,-1,-1,5,-1,-1,-1,-1,-1,5,2,0,1,1,2,-1,https://www.nacc.edu/admission-financial-aid/admissions/disability-services,XD6KBBVVKRT6
2022,101912,Oakwood University,7000 Adventist Blvd NW,AL,35896,2567267000,Huntsville,Madison County,8,5,2,4,2,1,Leslie Pollard,President,1,1,0,0,0,630366652,12,00103300,20,1,-2,,1,1,1,1,-2,-2,https://www2.oakwood.edu/,1,1,1,1,0,-2,1,2,0,2,OU,www2.oakwood.edu/financial-aid/,https://my.oakwood.edu/ICS/Admissions/,26620,1,290,,131,-86.652705,34.756344,1089,105,22,-1,-1,-1,-1,-1,32,https://oakwood.studentaidcalculator.com/,0, , ,22,-1,-1,-1,-1,22,-1,-1,-1,-1,-1,21,13,3,10,3,11,-1,www2.oakwood.edu/life-at-oakwood/disability-support-services/,Z12GHW4MWNG8
2022,101994,Reid State Technical College,100 and Hwy 83,AL,36401,2515781313,Evergreen,Conecuh County,3,5,1,2,4,1,Dr. Coretta Boykin,President,0,1,-2,0,0,630510731,41,00569200,40,1,-2,,1,1,0,1,-2,-2,www.rstc.edu/,1,1,1,1,1,Alabama Community College System,1,4,0,1, ,https://www.rstc.edu/financialaid,reidstate.force.com/apply/TX_SiteLogin?startURL=%2Fapply%2FTargetX_Portal__PB,-2,-2,-2,,78,-86.964797,31.460265,1035,102,1,-1,-1,-1,-1,-1,40,images.pcmac.org/Uploads/ReidStateTech/ReidStateTech/Divisions/DocumentsCategories/Documents/index_{SIS703AD5AB07EA}.html,0, , ,8,-1,-1,-1,-1,8,-1,-1,-1,-1,-1,7,3,0,1,1,1,-1,www.rstc.edu/adacompliance,XFJMF8V263K7
2022,102030,Bishop State Community College,351 North Broad Street,AL,36603-5898,2514057000,Mobile,Mobile County,3,5,1,2,4,1,Olivier Charles,President,1,1,-2,0,0,630507477,12,00103000,40,1,-2,,1,1,0,1,-2,-2,www.bishop.edu/,1,1,1,1,1,Alabama Community College System,1,4,0,2, ,https://www.bishop.edu/financial-affairs/office-of-financial-aid/,https://www.bishop.edu/new-students/apply-now,33660,1,380,,81,-88.056982,30.693972,1097,101,7,-1,-1,-1,-1,-1,40,https://www.bishop.edu/assets/uploads/pages/Net-Price-Calculator-2020.html,1,https://www.bishop.edu/financial-affairs/office-of-financial-aid, ,8,-1,-1,-1,-1,8,-1,-1,-1,-1,-1,8,3,0,1,1,2,-1,https://www.bishop.edu/student-services/ada-accommodations,WTDUAMTURGC5
2022,102049,Samford University,800 Lakeshore Drive,AL,35229-2240,2057262011,Birmingham,Jefferson County,9,5,2,4,2,1,Dr. Beck Taylor,President,0,1,0,0,0,630312914,21,00103600,11,1,-2,,1,1,1,1,-2,-2,www.samford.edu/,1,1,1,1,0,-2,1,2,0,3, ,www.samford.edu/departments/financial-services/,www.samford.edu/admission/apply,13820,1,142,,99,-86.791799,33.464128,1073,106,19,-1,-1,-1,-1,-1,21,https://www.samford.edu/admission/net-price-calculator,1,www.samford.edu/departments/financial-services/veterans,www.samford.edu/athletics/,18,-1,-1,-1,-1,17,-1,-1,-1,-1,-1,17,16,12,12,5,14,-1,www.samford.edu/departments/disability-resources/,W3NJNTKTT6S3
2022,102058,Selma University,"1501 Boynton St, Dinkins Hall",AL,36701,3345261718104,Selma,Dallas County,7,5,2,4,2,1,Stanford Angion,President,1,1,0,0,0,630367461,32,04067300,20,1,-2,,5,1,1,1,-2,-2,https://selmauniversity.edu/,1,1,1,2,0,-2,1,2,0,1, , , ,42820,2,388,,-1,-87.032392,32.420387,1047,107,24,-1,-1,-1,-1,-1,-2,https://selmauniversity.edu/,-1,https://selmauniversity.edu/academics, ,24,-1,-1,-1,-1,24,-1,-1,-1,-1,-1,-2,-2,-2,-2,-2,-2,-1,https://www.selmauniversity.edu/,SKNFHGB4MWW5
2022,102067,Shelton State Community College,9500 Old Greensboro Rd,AL,35405-8522,2053912211,Tuscaloosa,Tuscaloosa County,3,5,1,2,4,1,Dr. Chris Cox,President,1,1,-2,0,0,636002149,13,00569100,40,1,-2,,1,1,0,1,-2,-2,www.sheltonstate.edu/,1,1,1,1,1,Alabama Community College System,1,4,0,2, ,www.sheltonstate.edu/admissions-financial-aid/financial-aid/,www.sheltonstate.edu/admissions-financial-aid/becoming-a-student/,46220,1,-2,,80,-87.56148,33.120531,1125,107,3,-1,-1,-1,-1,-1,40,apps.sheltonstate.edu/netpricecalculator/npcalc.htm,1,www.sheltonstate.edu/admissions-financial-aid/veterans-resource-center/,www.sheltonstate.edu/about-us/institutional-effectiveness/athlete-success-rate/,8,-1,-1,-1,-1,7,-1,-1,-1,-1,-1,8,3,0,2,1,3,-1,www.sheltonstate.edu/instruction-workforce-development/instruction-services-resources/disability-services/,K9YRPQSCRHG6
2022,102076,Snead State Community College,102 Elder Street,AL,35957-0734,2565935120,Boaz,Marshall County,3,5,1,2,4,1,Mr. Joe Whitmore,President,0,1,-2,0,0,630521412,32,00103800,40,1,-2,,1,1,0,1,-2,-2,www.snead.edu/,1,1,1,1,1,Alabama Community College System,1,4,0,2, ,snead.edu/tuition-aid/,snead.edu/admissions,10700,2,-2,,66,-86.169897,34.201495,1095,104,2,-1,-1,-1,-1,-1,40,snead.edu/tuition-aid/net_price_calculator/,1,snead.edu/admissions/military/,www.snead.edu/athletics.aspx,1,-1,-1,-1,-1,2,-1,-1,-1,-1,-1,3,1,0,2,1,2,-1,snead.edu/student-life/accessibility-services/,DKDNTKSQ94U5
2022,102094,University of South Alabama,307 N University Blvd,AL,36688-0002,2514606101,Mobile,Mobile County,9,5,1,4,1,1,Jo Bonner,President,0,1,1,1,0,630477348,12,00105700,11,1,-2,,1,1,1,1,-2,-2,www.southalabama.edu/,1,1,1,1,0,-2,1,2,0,4, ,www.southalabama.edu/departments/finaid/,www.southalabama.edu/departments/admissions/applytousa.html,33660,1,380,,95,-88.178711,30.696033,1097,101,16,-1,-1,-1,-1,-1,16,www.southalabama.edu/departments/finaid/netpricecalculator/,1,www.southalabama.edu/departments/registrar/registration/residency.html,usajaguars.com/documents/2022/8/11/2021-22_Federal_Graduation_Rate_Report.pdf,16,-1,-1,-1,-1,16,-1,-1,-1,-1,-1,16,16,18,13,5,16,-1,www.southalabama.edu/departments/sds/,QB12VPNQQFE8
2022,102234,Spring Hill College,4000 Dauphin St,AL,36608-1791,2513804000,Mobile,Mobile County,8,5,2,4,2,1,Joe Lee,President,0,1,0,0,0,630302179,12,00104100,20,1,-2,,1,1,1,1,-2,-2,https://www.shc.edu/,1,1,1,1,0,-2,1,2,0,2,Springhill|Springhill College|SHC|the Hill,https://www.shc.edu/admissions-aid/tuition-financial-aid/,https://www.shc.edu/admissions-aid/admissions/apply/,33660,1,380,,137,-88.138199,30.694751,1097,101,20,-1,-1,-1,-1,-1,21,https://www.shc.edu/admissions-aid/tuition-financial-aid/net-price-calculator/,1,https://www.shc.edu/admissions/tuition-and-aid/types-aid/military-and-veterans-benefits/,data.shc.edu/home-page/institutional-research/athlete-srtk-disclosure,21,-1,-1,-1,-1,21,-1,-1,-1,-1,-1,22,13,7,12,3,11,-1,www.shc.edu/academics/academic-information-resources/disability-services/,GBWXP7UH5WG2
2022,102270,Stillman College,3601 Stillman Boulevard,AL,35401,2053494240,Tuscaloosa,Tuscaloosa County,5,5,2,4,2,1,Cynthia Warrick,President,1,1,0,0,0,630315935,13,00104400,30,1,-2,,1,1,0,1,-2,-2,https://stillman.edu/,1,1,1,1,0,-2,1,2,0,1, ,https://stillman.edu/admissions/financial-aid/,https://stillmancollege.liaisoncas.com/applicant-ux/#/login,46220,1,-2,,138,-87.585278,33.200006,1125,107,21,-1,-1,-1,-1,-1,32,https://stillman.edu/admissions/cost-of-attendance/,0,https://stillman.edu/about-us/steam-center-va-resource/, ,21,-1,-1,-1,-1,21,-1,-1,-1,-1,-1,22,12,0,13,2,8,-1,https://stillman.edu/about-us/help/, 
2022,102298,Talladega College,627 West Battle Street,AL,35160,2567616100,Talladega,Talladega County,7,5,2,4,2,1,Dr. Gregory Vincent,President,1,1,0,0,0,630288870,32,00104600,20,1,-2,,1,1,1,1,-2,-2,www.talladega.edu/,1,1,1,1,0,-2,1,2,0,1, ,https://www.talladega.edu/financial-aid/,www.talladega.edu/apply-for-admissions/,45180,2,142,,136,-86.112704,33.433472,1121,103,21,-1,-1,-1,-1,-1,31,www.talladega.edu/netcalc/npcalc.htm,0, , ,22,-1,-1,-1,-1,21,-1,-1,-1,-1,-1,22,12,3,11,3,11,-1,www.talladega.edu/studentlife/ccps.asp,Q9D9V1H5J547
2022,102313,H Councill Trenholm State Community College,1225 Air Base Blvd,AL,36108-3199,3344204200,Montgomery,Montgomery County,3,5,1,2,4,1,Dr. Kemba Chambers,President,1,1,-2,0,0,630510750,12,00573400,40,1,-2,,1,1,0,1,-2,-2,www.trenholmstate.edu/,1,1,1,1,1,Alabama Community College System,1,4,0,2,Trenholm State,www.trenholmstate.edu/future-students/financial-aid/,trenholmstate.force.com/apply/TX_SiteLogin?startURL=%2Fapply%2FTargetX_Portal__PB,33860,1,388,,78,-86.343057,32.350109,1101,107,1,-1,-1,-1,-1,-1,40,www.trenholmstate.edu/net-price-calculator/,0,https://www.trenholmstate.edu/uploads/catalog/2020-21_College_Catalog-Student_Handbook_Combined_8-1-2020.pdf, ,8,-1,-1,-1,-1,7,-1,-1,-1,-1,-1,7,3,0,2,1,2,-1,www.trenholmstate.edu/current-students/students-with-disabilities/,EXR7NDKHRW57
2022,102368,Troy University,University Avenue,AL,36082-0001,3346703100,Troy,Pike County,9,5,1,4,1,1,"Dr. Jack Hawkins, Jr.",Chancellor,0,1,0,0,0,636001102,33,00104700,11,1,-2,,1,1,1,1,-2,-2,www.troy.edu/,1,1,1,1,0,-2,1,2,0,4,TROY,www.troy.edu/scholarships-costs-aid/financial-aid/index.html,www.troy.edu/applications-admissions/index.html,45980,2,-2,,104,-85.95802,31.799583,1109,102,18,-1,-1,-1,-1,-1,21,www.troy.edu/net-price-calculator/index.html,1,www.troy.edu/military-veterans/,www.troy.edu/about-us/offices-departments/institutional-research-planning-effectiveness/fact-site/graduation-reports.html,18,-1,-1,-1,-1,18,-1,-1,-1,-1,-1,18,13,13,7,4,15,-1,www.troy.edu/student-disability-services/index.html,NWQTQ4Q91NW5
2022,102377,Tuskegee University,"Kresge Center, 3rd Floor",AL,36088-1920,3347278011,Tuskegee,Macon County,9,5,2,4,2,1,Dr. Charlotte P. Morris,President,1,1,0,1,0,630288878,32,00105000,11,1,-2,,1,1,1,1,-2,-2,www.tuskegee.edu/,1,1,1,1,0,-2,1,2,1,2, ,https://www.tuskegee.edu/admissions-aid,www.applyweb.com/apply/tusk/,-2,-2,-2,,117,-85.708492,32.4309,1087,103,22,-1,-1,-1,-1,-1,21,npc.collegeboard.org/app/tuskegee?iframe=true,1, ,https://www.tuskegee.edu/Content/Uploads/Tuskegee/files/Academics/Registrar/FERPA.pdf,20,-1,-1,-1,-1,19,-1,-1,-1,-1,-1,19,16,17,10,4,11,-1,https://www.tuskegee.edu/student-life/wellness-center-counseling,U9JCYEXFEEU4
2022,102395,United States Sports Academy,One Academy Drive,AL,36526-7055,25162633037151,Daphne,Baldwin County,9,5,2,4,2,1,Dr. Thomas J. Rosandich,President/CEO,0,1,0,0,0,630771624,13,02170600,14,1,-2,,1,1,1,1,-2,-2,www.ussa.edu/,1,1,1,1,0,-2,3,2,0,1,The Academy America's Sports University,https://ussa.edu/admissions/financial-aid/,https://ussa.edu/admissions/apply/,19300,1,380,,171,-87.91163,30.639329,1003,101,32,-1,-1,-1,-1,-1,59,https://ussa.edu/admissions/net-price-calculator/,0,ussa.edu/admissions/military-assistance/, ,32,-1,-1,-1,-1,32,-1,-1,-1,-1,-1,32,20,8,5,6,6,-1,ussa.edu/consumer-information/americans-with-disabilities-act/,EFN3J6Y6UJ37
2022,102429,Bevill State Community College,1411 Indiana Avenue,AL,35501,2053870511,Jasper,Walker County,3,5,1,2,4,1,Dr. Joel Hagood,President,0,1,-2,0,0,631102108,32,00573300,40,1,-2,,1,1,0,1,-2,-2,www.bscc.edu/,1,1,1,1,1,Alabama Community College System,1,4,0,2, ,www.bscc.edu/students/financial-aid,https://www.bscc.edu/students/apply-online,27530,2,142,,81,-87.266406,33.836929,1127,104,2,-1,-1,-1,-1,-1,40,www.bscc.edu/Content/Uploads/bscc.edu/files/BSCCNetPriceCalculator.html,1,www.bscc.edu/students/financial-aid/veterans,www.bscc.edu/about/consumer-student-information,8,-1,-1,-1,-1,8,-1,-1,-1,-1,-1,8,3,0,1,1,2,-1,www.bscc.edu/students/current-students/student-ada-accommodations,QFFCJG7MKFK5
2022,102553,University of Alaska Anchorage,3211 Providence Drive,AK,99508,9077861800,Anchorage,Anchorage Municipality,9,8,1,4,1,2,Sean Parnell,Chancellor,0,1,0,0,0,926000147,11,01146200,11,1,-2,,1,1,1,1,-2,-2,www.uaa.alaska.edu/,1,1,1,1,1,University of Alaska System of Higher Education,1,2,0,4,UAA,www.uaa.alaska.edu/financialaid/,uaonline.alaska.edu/,11260,1,-2,,106,-149.82619,61.190163,2020,200,18,-1,-1,-1,-1,-1,21,www.uaa.alaska.edu/financialaid/customcf/npcalc.htm,1,https://www.uaa.alaska.edu/students/veterans/,https://web3.ncaa.org/aprsearch/asrsearch,18,-1,-1,-1,-1,18,-1,-1,-1,-1,-1,18,16,16,5,3,12,-1,www.uaa.alaska.edu/students/disability-support-services/,DZFJT2KH9C43
2022,102580,Alaska Bible College,248 E Elmwood Ave,AK,99645,9077453201,Palmer,Matanuska-Susitna Borough,5,8,2,4,2,2,David Ley,President,0,1,0,0,0,943255546,32,00884300,30,1,-2,,1,1,0,1,-2,-2,www.akbible.edu/,1,1,1,1,0,-2,1,2,0,1, ,www.akbible.edu/admissions/tuition-aid/financial-aid/,www.akbible.edu/admissions/degree-program-application/,11260,1,-2,,144,-149.111972,61.598553,2170,200,-2,-1,-1,-1,-1,-1,-2,www.akbible.edu/admissions/tuition-aid/net-price-calculator/,0, , ,24,-1,-1,-1,-1,24,-1,-1,-1,-1,-1,24,18,0,7,2,7,-1,www.akbible.edu/admissions/admissions-policies/,WL7FCLFZNUN3
2022,102614,University of Alaska Fairbanks,1731 South Chandalar Drive,AK,99775,9074747034,Fairbanks,Fairbanks North Star Borough,9,8,1,4,1,2,Daniel M. White,Chancellor,0,1,0,0,0,926000147,23,00106300,12,1,-2,,1,1,1,1,-2,-2,www.uaf.edu/,1,1,1,1,1,University of Alaska System of Higher Education,1,2,1,3,UAF,www.uaf.edu/finaid/,uaf.edu/admissions/apply/#now,21820,1,-2,,96,-147.823146,64.85756,2090,200,16,-1,-1,-1,-1,-1,16,uaf.edu/finaid/costs/net-price-calculator.php,1,www.uaf.edu/veterans/, ,16,-1,-1,-1,-1,16,-1,-1,-1,-1,-1,16,14,15,5,4,12,-1,www.uaf.edu/disability/,FDLEQSJ8FF63
2022,102632,University of Alaska Southeast,11066 Auke Lake Way,AK,99801-8697,8774654827,Juneau,Juneau City and Borough,8,8,1,4,1,2,Karen Carey,Chancellor,0,1,0,0,0,926000147,33,00106500,20,1,-2,,1,1,1,1,-2,-2,www.uas.alaska.edu/,1,1,1,1,1,University of Alaska System of Higher Education,1,3,0,2, ,www.uas.alaska.edu/financial_aid/,uas.alaska.edu/apply/steps/,27940,2,-2,,193,-134.638255,58.384846,2110,200,20,-1,-1,-1,-1,-1,21,uas.alaska.edu/apply/cost-calculator.html,1,www.uas.alaska.edu/veterans/, ,19,-1,-1,-1,-1,19,-1,-1,-1,-1,-1,19,16,9,5,4,6,-1,www.uas.alaska.edu/dss/,YYFJATK1HMJ7
2022,102669,Alaska Pacific University,4101 University Dr,AK,99508,9075611266,Anchorage,Anchorage Municipality,9,8,2,4,2,2,Dr. Janelle Vanasse,President,0,1,0,0,0,920023588,11,00106100,13,1,-2,,1,1,1,1,-2,-2,www.alaskapacific.edu/,1,1,1,1,0,-2,1,2,0,1, ,www.alaskapacific.edu/apply/financial-aid/,https://applicant.alaskapacific.edu/undergraduate/login.asp,11260,1,-2,,140,-149.804168,61.190968,2020,200,20,-1,-1,-1,-1,-1,21,https://npc.collegeboard.org/student/app/alaskapacific,1,www.alaskapacific.edu/student-financial-services/financial-aid/scholarships-resources, ,20,-1,-1,-1,-1,20,-1,-1,-1,-1,-1,22,16,7,11,5,7,-1,https://www.alaskapacific.edu/disability-support-services/,GMQQTDPMJJA7
2022,102711,Alaska Vocational Technical Center,PO Box 889,AK,99664-0889,9072243322,Seward,Kenai Peninsula Borough,2,8,1,1,7,2,Cathy LeCompte,Director,0,1,-2,0,0,926001185,43,03160300,0,1,-2,,1,1,0,1,-2,-2,www.avtec.edu/,0,1,1,1,0,-2,2,6,0,1,AVTEC, ,www.avtec.edu/,-2,-2,-2,,209,-149.444487,60.110626,2122,200,-2,-1,-1,-1,-1,-1,-2,www.avtec.edu/net-price-calculator,0, , ,10,-1,-1,-1,-1,-2,-1,-1,-1,-1,-1,-2,-2,-2,-2,-2,-2,-1,www.avtec.edu/,JAGMZ8UFLZR7|MTBJSJRGJTA8
2022,102845,Charter College,"17200 S.E. Mill Plain Boulevard, Suite 100",WA,98683-7575,3604482000,Vancouver,Clark County,5,8,3,4,3,53,Dr. Heather Allen,Director of Regulatory Affairs,0,1,0,0,0,550880289,12,02576900,30,1,-2,,1,1,0,1,-2,-2,https://chartercollege.edu/,1,1,1,1,1,Prospect Education,3,3,0,2, ,https://chartercollege.edu/,https://chartercollege.edu/,38900,1,440,,195,-122.494766,45.617798,53011,5303,23,-1,-1,-1,-1,-1,40,https://chartercollege.studentaidcalculator.com/survey.aspx,0,https://www.chartercollege.edu/militaryintegrity, ,23,-1,-1,-1,-1,23,-1,-1,-1,-1,-1,23,5,0,10,2,9,-1,https://www.chartercollege.edu/student-consumer-information,R819CB5DE8E4|HJ86RCGMMV54|ZDTLGF3A3N43|CJDZBP9RM1C5|SZLWFCD2MT13|GP27NZCXJCT1|SGSFXAVRJFZ8|CHJRCGUNAFD7|M62ABZFL9V24|LLA5TZ5VL1Y7|XMXBMXJRNRZ5|UW39G53X5R65
2022,103501,Alaska Career College,1415 E Tudor Road,AK,99507-1033,9075637575,Anchorage,Anchorage Municipality,3,8,3,2,6,2,Jennifer A. Deitz,President,0,1,-2,0,0,920106326,11,02541000,40,1,-2,,1,1,0,1,-2,-2,www.alaskacareercollege.edu/,1,1,1,1,0,-2,2,4,0,1, ,www.alaskacareercollege.edu/,www.alaskacareercollege.edu/,11260,1,-2,,185,-149.856954,61.181443,2020,200,-2,-1,-1,-1,-1,-1,-2,www.alaskacareercollege.edu/tuition-calculator,0, , ,13,-1,-1,-1,-1,13,-1,-1,-1,-1,-1,13,4,0,4,1,1,-1,www.alaskacareercollege.edu/,HWUHQC65XSC8
2022,103529,University of Alaska System of Higher Education,"2025 Yukon Drive, Suite 202 Butrovich Building",AK,99775-5000,9074508000,Fairbanks,Fairbanks North Star Borough,9,8,1,4,0,2,Pat Pitney,President,0,1,-2,-2,0,926000147,23,00800500,12,1,-2,,2,1,1,1,-2,-2,www.alaska.edu/,1,1,1,1,1,University of Alaska System of Higher Education,-2,-2,0,-2,University of Alaska System Office, , ,21820,1,-2,,-2,-147.848969,64.857516,2090,200,-2,-1,-1,-1,-1,-1,-2, ,-2,www.alaska.edu/studentservices/military/, ,-2,-1,-1,-1,-1,-2,-1,-1,-1,-1,-1,-2,-2,-2,-2,-2,-2,-1,www.alaska.edu/,KNP1HA2B9BF8
