area_data_type,geography_type,geography_id,geography_desc,total_area,mobilebb_3g_area_st_pct,mobilebb_3g_area_iv_pct,mobilebb_4g_area_st_pct,mobilebb_4g_area_iv_pct,mobilebb_5g_spd1_area_st_pct,mobilebb_5g_spd1_area_iv_pct,mobilebb_5g_spd2_area_st_pct,mobilebb_5g_spd2_area_iv_pct
Total,County,05039,"Dallas County, AR",1628.440450000,0.000000000,0.000000000,0.903169470,0.273868047,0.400646831,0.108602846,0.251358344,0.079754204
Total,County,05041,"Desha County, AR",2011.956082500,0.000000000,0.000000000,0.815454688,0.475524842,0.595309146,0.280456521,0.474320716,0.231820324
Total,County,05043,"Drew County, AR",2053.667752500,0.000000000,0.000000000,0.907729394,0.349540955,0.615992204,0.198594656,0.328922398,0.145201826
Total,County,05045,"Faulkner County, AR",1640.237690000,0.000000000,0.000000000,0.999229386,0.831941947,0.942589263,0.670369895,0.751669663,0.517788338
Total,County,05047,"Franklin County, AR",1512.153370000,0.000000000,0.000000000,0.879771524,0.623084425,0.741014210,0.394051268,0.553914739,0.281067150
Total,County,05049,"Fulton County, AR",1559.552995000,0.000000000,0.000000000,0.966567608,0.481493989,0.626300149,0.221396731,0.420437660,0.161826287
Total,County,05051,"Garland County, AR",1789.915172500,0.000000000,0.000000000,0.930147708,0.588418761,0.704054611,0.439651621,0.547872653,0.347849114
Total,County,05053,"Grant County, AR",1550.810397500,0.000000000,0.000000000,0.974665489,0.358486721,0.616110847,0.191740814,0.340148068,0.134279698
Total,County,05055,"Greene County, AR",1474.549667500,0.000000000,0.000000000,0.999714265,0.872919494,0.967283377,0.564968926,0.696121152,0.412672334
Total,County,05057,"Hempstead County, AR",1783.595222500,0.000000000,0.000000000,0.988720250,0.526191460,0.622453198,0.240595287,0.378314534,0.155318018
Total,County,05059,"Hot Spring County, AR",1514.892015000,0.000000000,0.000000000,0.966694479,0.484355444,0.673967459,0.275344180,0.415310805,0.179321374
Total,County,05061,"Howard County, AR",1433.785990000,0.000000000,0.000000000,0.978695269,0.484058184,0.584190420,0.190787540,0.336688216,0.130399647
Total,County,05063,"Independence County, AR",1932.430045000,0.000000000,0.000000000,0.975853047,0.606235692,0.801809659,0.367055489,0.566281478,0.243704350
Total,County,05065,"Izard County, AR",1461.909767500,0.000000000,0.000000000,0.968801787,0.449239859,0.552633475,0.189566972,0.400461128,0.139779523
Total,County,05067,"Jackson County, AR",1611.692582500,0.000000000,0.000000000,0.997320437,0.724004967,0.926802170,0.456113979,0.728056990,0.299588262
Total,County,05069,"Jefferson County, AR",2256.643480000,0.000000000,0.000000000,0.988657580,0.594986931,0.838032114,0.457430919,0.667662435,0.346153846
Total,County,05071,"Johnson County, AR",1675.945407500,0.000000000,0.000000000,0.698824712,0.423920558,0.545974483,0.325120985,0.407705361,0.195210860
Total,County,05073,"Lafayette County, AR",1311.178960000,0.000000000,0.000000000,0.908097686,0.309045630,0.583306555,0.151188946,0.375000000,0.099052057
Total,County,05075,"Lawrence County, AR",1496.142830000,0.000000000,0.000000000,0.956772740,0.628766545,0.762813292,0.355674458,0.634539566,0.265699803
Total,County,05077,"Lee County, AR",1559.763660000,0.000000000,0.000000000,0.944421934,0.523905997,0.681861156,0.244665046,0.462722853,0.157347380
Total,County,05079,"Lincoln County, AR",1403.660895000,0.000000000,0.000000000,0.962704487,0.519735855,0.698108960,0.262944620,0.452949122,0.182875582
Total,County,05081,"Little River County, AR",1347.413340000,0.000000000,0.000000000,0.975531582,0.520872420,0.701375860,0.207786116,0.329346467,0.140400250
Total,County,05083,"Logan County, AR",1777.696602500,0.000000000,0.000000000,0.940155241,0.567695681,0.760976477,0.366534337,0.530426024,0.245185756
Total,County,05085,"Lonoke County, AR",1987.729607500,0.000000000,0.000000000,0.996767527,0.830427640,0.943564199,0.701181707,0.827089184,0.535424726
Total,County,05087,"Madison County, AR",2054.405080000,0.000000000,0.000000000,0.807577933,0.382639459,0.489130435,0.221595570,0.339263741,0.147303117
Total,County,05089,"Marion County, AR",1591.890072500,0.000000000,0.000000000,0.882220605,0.488652154,0.645933964,0.279759148,0.411367697,0.176669093
Total,County,05091,"Miller County, AR",1527.110585000,0.000000000,0.000000000,0.967650710,0.524831011,0.813146641,0.401848531,0.600841495,0.284039178
Total,County,05093,"Mississippi County, AR",2374.931877500,0.000000000,0.000000000,0.969929481,0.787377478,0.903180024,0.573202643,0.833769459,0.403202200
Total,County,05095,"Monroe County, AR",1549.019745000,0.000000000,0.000000000,0.907384741,0.522643819,0.665442676,0.341153271,0.523731810,0.246430029
Total,County,05097,"Montgomery County, AR",1940.435315000,0.000000000,0.000000000,0.851916187,0.257898165,0.346107914,0.095483661,0.212897622,0.060416893
Total,County,05099,"Nevada County, AR",1498.354812500,0.000000000,0.000000000,0.972934974,0.366678383,0.422776801,0.130896309,0.219543058,0.074938489
Total,County,05101,"Newton County, AR",2028.703950000,0.000000000,0.000000000,0.575752856,0.177673936,0.225129803,0.065887850,0.162772586,0.045950156
Total,County,05103,"Ouachita County, AR",1793.180480000,0.000000000,0.000000000,0.861019737,0.289121241,0.474271617,0.161947838,0.278254229,0.111195959
Total,County,05105,"Perry County, AR",1373.430467500,0.000000000,0.000000000,0.697216044,0.354091571,0.379553647,0.147020477,0.227394739,0.088963878
Total,County,05107,"Phillips County, AR",1817.722952500,0.000000000,0.000000000,0.972416990,0.697398157,0.824419076,0.362113925,0.672538680,0.235382743
Total,County,05109,"Pike County, AR",1482.344272500,0.000000000,0.000000000,0.927805017,0.376465572,0.506572870,0.152916933,0.349463512,0.108292475
Total,County,05111,"Poinsett County, AR",1930.534060000,0.000000000,0.000000000,0.995362287,0.794522043,0.896497163,0.526134876,0.771824531,0.332223920
Total,County,05113,"Polk County, AR",2074.839585000,0.000000000,0.000000000,0.898009950,0.484211595,0.552797238,0.198141943,0.359681186,0.134683724
Total,County,05115,"Pope County, AR",2042.081177500,0.000000000,0.000000000,0.828235415,0.489090628,0.600763398,0.317274462,0.474699541,0.241037809
Total,County,05117,"Prairie County, AR",1679.105382500,0.000000000,0.000000000,0.985383602,0.555799511,0.764883006,0.314032997,0.548585409,0.214666583
Total,County,05119,"Pulaski County, AR",1987.940272500,0.000000000,0.000000000,0.998622371,0.840300959,0.964711493,0.775022519,0.850580194,0.669845811
Total,County,05121,"Randolph County, AR",1663.305507500,0.000000000,0.000000000,0.721233614,0.390412260,0.474320816,0.169970236,0.335444240,0.111455893
Total,County,05123,"St. Francis County, AR",1615.063222500,0.000000000,0.000000000,0.998891280,0.728298441,0.864084002,0.500619579,0.757255593,0.378725624
Total,County,05125,"Saline County, AR",1790.336502500,0.000000000,0.000000000,0.930164147,0.593575337,0.758427958,0.464846738,0.545449197,0.359416368
Total,County,05127,"Scott County, AR",2173.220140000,0.000000000,0.000000000,0.803363707,0.313687476,0.429866227,0.155632028,0.241760372,0.095628150
Total,County,05129,"Searcy County, AR",1656.458895000,0.000000000,0.000000000,0.775213023,0.360867353,0.461655857,0.179384459,0.313684344,0.124825130
Total,County,05131,"Sebastian County, AR",1317.604242500,0.000000000,0.000000000,0.997361899,0.837077304,0.930130306,0.650171876,0.762650891,0.495483252
Total,County,05133,"Sevier County, AR",1392.811647500,0.000000000,0.000000000,0.965439008,0.558647811,0.600090751,0.182636316,0.356953793,0.128866369
Total,County,05135,"Sharp County, AR",1527.531915000,0.000000000,0.000000000,0.831954213,0.311612191,0.365191008,0.119018066,0.248310578,0.079575231
Total,County,05137,"Stone County, AR",1518.789317500,0.000000000,0.000000000,0.844926833,0.335113392,0.439558915,0.155627991,0.270892572,0.108884111
Total,County,05139,"Union County, AR",2557.051770000,0.000000000,0.000000000,0.888408304,0.330738178,0.543582139,0.172062943,0.324888779,0.124608667
Total,County,05141,"Van Buren County, AR",1791.705825000,0.000000000,0.000000000,0.835214580,0.432921811,0.539682540,0.251205173,0.330629042,0.140681952
Total,County,05143,"Washington County, AR",2325.004272500,0.000000000,0.000000000,0.939881303,0.693652879,0.798939881,0.566257419,0.633941920,0.437955874
Total,County,05145,"White County, AR",2594.234142500,0.000000000,0.000000000,0.957529741,0.633115433,0.805067197,0.435096837,0.589224085,0.315603557
Total,County,05147,"Woodruff County, AR",1486.346907500,0.000000000,0.000000000,0.973566721,0.563602863,0.802494508,0.358443767,0.542271986,0.262419389
Total,County,05149,"Yell County, AR",2312.259040000,0.000000000,0.000000000,0.679026968,0.314231050,0.373268950,0.123678936,0.283983236,0.094524417
Total,County,06001,"Alameda County, CA",2033.549245000,0.000000000,0.000000000,0.901533202,0.754843054,0.822801202,0.699886046,0.764321972,0.603439345
Total,County,06003,"Alpine County, CA",1828.888197500,0.000000000,0.000000000,0.558716812,0.270057018,0.216091689,0.056441859,0.143984335,0.025629212
Total,County,06005,"Amador County, CA",1497.933482500,0.000000000,0.000000000,0.814007454,0.519583714,0.623936432,0.366851839,0.499894522,0.243935026
Total,County,06007,"Butte County, CA",4247.638395000,0.000000000,0.000000000,0.802608739,0.561945147,0.701458116,0.372662798,0.577914993,0.230868422
Total,County,06009,"Calaveras County, CA",2553.365132500,0.000000000,0.000000000,0.873437564,0.560867951,0.686894105,0.371808094,0.566395776,0.211336166
Total,County,06011,"Colusa County, CA",2927.506172500,0.000000000,0.000000000,0.777461951,0.553844493,0.673442953,0.318137661,0.546432555,0.221854424
Total,County,06013,"Contra Costa County, CA",1998.789520000,0.000000000,0.000000000,0.982346121,0.867780354,0.930807336,0.773819562,0.867358769,0.626897133
Total,County,06015,"Del Norte County, CA",3281.739370000,0.000000000,0.000000000,0.457953524,0.288644242,0.287938118,0.182918218,0.112690974,0.034439594
Total,County,06017,"El Dorado County, CA",4431.654272500,0.000000000,0.000000000,0.735198346,0.460913175,0.588643548,0.336439046,0.463052314,0.215957978
Total,County,06019,"Fresno County, CA",14460.045600000,0.000000000,0.000000000,0.665654138,0.502921037,0.597261072,0.388512529,0.539277389,0.259098193
Total,County,06021,"Glenn County, CA",3381.278582500,0.000000000,0.000000000,0.765770537,0.492258808,0.552817669,0.236690446,0.436341547,0.165695773
Total,County,06023,"Humboldt County, CA",10647.430430000,0.000000000,0.000000000,0.560316173,0.280934668,0.263098017,0.128922480,0.168740849,0.045763919
Total,County,06025,"Imperial County, CA",10131.195847500,0.000000000,0.000000000,0.884345466,0.668922783,0.803208467,0.476196417,0.686160756,0.280860443
Total,County,06027,"Inyo County, CA",24150.846265000,0.000000000,0.000000000,0.409478284,0.206601478,0.235282316,0.092279376,0.212934291,0.059538036
Total,County,06029,"Kern County, CA",19225.287900000,0.000000000,0.000000000,0.885239974,0.687924611,0.789540872,0.509166119,0.722074293,0.371236029
Total,County,06031,"Kings County, CA",3330.086987500,0.000000000,0.000000000,0.981591017,0.755559070,0.964478887,0.540408034,0.854341294,0.366028784
Total,County,06033,"Lake County, CA",3379.593262500,0.000000000,0.000000000,0.612373383,0.402431043,0.513916160,0.270874240,0.421567711,0.159326788
Total,County,06035,"Lassen County, CA",12018.543582500,0.000000000,0.000000000,0.673324511,0.424062892,0.472160630,0.183740721,0.351986398,0.085468138
Total,County,06037,"Los Angeles County, CA",11032.526050000,0.000000000,0.000000000,0.834027115,0.649350773,0.756788238,0.589325950,0.694701165,0.488819935
Total,County,06039,"Madera County, CA",5210.482777500,0.000000000,0.000000000,0.820243799,0.595548548,0.713142095,0.435138577,0.627509249,0.277659854
Total,County,06041,"Marin County, CA",2077.051567500,0.000000000,0.000000000,0.884578325,0.551599980,0.617931944,0.343475835,0.474161976,0.196308129
Total,County,06043,"Mariposa County, CA",3557.815852500,0.000000000,0.000000000,0.751221245,0.358054297,0.468395654,0.134203748,0.313378926,0.065369926
Total,County,06045,"Mendocino County, CA",9962.874512500,0.000000000,0.000000000,0.523655971,0.256192842,0.290997515,0.143109373,0.153396416,0.049088122
Total,County,06047,"Merced County, CA",4825.281825000,0.000000000,0.000000000,0.932612967,0.790657062,0.879676926,0.551560795,0.762388125,0.391246453
Total,County,06049,"Modoc County, CA",10862.308730000,0.000000000,0.000000000,0.802732633,0.437201815,0.601402195,0.306572670,0.347765797,0.066308522
Total,County,06051,"Mono County, CA",7590.681280000,0.000000000,0.000000000,0.693272647,0.418711146,0.491063499,0.184044738,0.458009547,0.142886878
Total,County,06053,"Monterey County, CA",9149.075617500,0.000000000,0.000000000,0.711935436,0.454955733,0.540945671,0.306358581,0.408996189,0.202707837
Total,County,06055,"Napa County, CA",1982.357650000,0.000000000,0.000000000,0.911955367,0.541817216,0.616365569,0.294261424,0.487619554,0.184484591
Total,County,06057,"Nevada County, CA",2437.078052500,0.000000000,0.000000000,0.722738471,0.412240135,0.567100316,0.270778407,0.402385789,0.136318451
Total,County,06059,"Orange County, CA",2189.336012500,0.000000000,0.000000000,0.961173924,0.830358432,0.939908588,0.873851335,0.907192687,0.787346644
Total,County,06061,"Placer County, CA",3744.991705000,0.000000000,0.000000000,0.697811779,0.494881026,0.579709737,0.387720088,0.494262249,0.262136468
Total,County,06063,"Plumas County, CA",6602.662430000,0.000000000,0.000000000,0.581950737,0.275381278,0.302852403,0.114941612,0.219609470,0.046550954
Total,County,06065,"Riverside County, CA",16663.496167500,0.000000000,0.000000000,0.812868602,0.584339977,0.719897092,0.460963723,0.656122984,0.363339844
Total,County,06067,"Sacramento County, CA",2473.417765000,0.000000000,0.000000000,1.000000000,0.976620390,0.999276041,0.869474491,0.975044715,0.683118985
Total,County,06069,"San Benito County, CA",3377.802610000,0.000000000,0.000000000,0.533491331,0.232568292,0.382374953,0.178963453,0.276506174,0.116284146
Total,County,06071,"San Bernardino County, CA",46367.893162500,0.000000000,0.000000000,0.841678309,0.533578674,0.682650129,0.308701628,0.603039493,0.233722925
Total,County,06073,"San Diego County, CA",10317.950370000,0.000000000,0.000000000,0.876638491,0.630589244,0.753991588,0.492323084,0.649577361,0.381120095
Total,County,06075,"San Francisco County, CA",579.539415000,0.000000000,0.000000000,0.826426754,0.583424209,0.585968739,0.582878953,0.584151218,0.557797165
Total,County,06077,"San Joaquin County, CA",3525.478775000,0.000000000,0.000000000,0.980489991,0.916522259,0.961458022,0.770002988,0.891425157,0.562294592
Total,County,06079,"San Luis Obispo County, CA",8635.685012500,0.000000000,0.000000000,0.837933768,0.513398792,0.600048789,0.287162286,0.498017930,0.210318961
Total,County,06081,"San Mateo County, CA",1837.314797500,0.000000000,0.000000000,0.894398899,0.761795563,0.785415353,0.578742189,0.713810698,0.457490111
Total,County,06083,"Santa Barbara County, CA",8945.467895000,0.000000000,0.000000000,0.536031368,0.337788192,0.337882392,0.171090126,0.272342981,0.132162118
Total,County,06085,"Santa Clara County, CA",3207.585290000,0.000000000,0.000000000,0.821555234,0.564232234,0.661762774,0.486371995,0.537961382,0.386641272
Total,County,06087,"Santa Cruz County, CA",1494.668175000,0.000000000,0.000000000,0.877307963,0.630937280,0.646229739,0.457575758,0.491261452,0.321705426
Total,County,06089,"Shasta County, CA",9933.170747500,0.000000000,0.000000000,0.695057421,0.331039309,0.469868403,0.224489147,0.357485976,0.149571063
Total,County,06091,"Sierra County, CA",2412.114250000,0.000000000,0.000000000,0.418165939,0.223056769,0.302139738,0.118340611,0.222882096,0.058427948
Total,County,06093,"Siskiyou County, CA",16668.657460000,0.000000000,0.000000000,0.560221930,0.286259542,0.331896770,0.195541176,0.232546383,0.054540974
Total,County,06095,"Solano County, CA",2261.699440000,0.000000000,0.000000000,0.995761923,0.833131520,0.971032042,0.795501118,0.863077496,0.583597243
Total,County,06097,"Sonoma County, CA",4467.677987500,0.000000000,0.000000000,0.855546387,0.592290463,0.644630437,0.382647648,0.525545208,0.247931156
Total,County,06099,"Stanislaus County, CA",3715.814602500,0.000000000,0.000000000,0.847436006,0.697933498,0.798140431,0.568727500,0.704736797,0.412194915
Total,County,06101,"Sutter County, CA",1529.849230000,0.000000000,0.000000000,1.000000000,0.926741944,0.987537868,0.745731204,0.854310107,0.400234095
Total,County,06103,"Tehama County, CA",7591.629272500,0.000000000,0.000000000,0.707102521,0.360315236,0.535748477,0.230530157,0.403576929,0.142272418
Total,County,06105,"Trinity County, CA",8351.392595000,0.000000000,0.000000000,0.333665464,0.087241127,0.039275534,0.009863028,0.023068385,0.003165754
Total,County,06107,"Tulare County, CA",11497.358372500,0.000000000,0.000000000,0.537474921,0.386301797,0.453015492,0.312002419,0.391248981,0.221313203
Total,County,06109,"Tuolumne County, CA",5563.346652500,0.000000000,0.000000000,0.510990779,0.254728591,0.310525020,0.122782437,0.225684912,0.061400685
